system:index,cluster_id,label,.geo
1_+3989+7935,697523782,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3991+7099,-1447114910,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3991+7470,2070440128,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3992+7448,1004973804,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3994+7939,523580041,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3995+7319,246865796,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3996+7462,-1636716408,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3998+7455,801399094,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3999+7441,1507954847,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3999+7703,741393092,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4000+7445,2128014383,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4002+7604,-1280649734,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4005+7447,1082938200,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4005+7941,-114097989,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4009+7465,677227447,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4009+7936,513034213,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4009+7941,-1678810415,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4011+7447,-732242185,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4011+7533,863421518,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4011+7675,1192110839,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4013+7435,111850180,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4013+7457,811313646,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4017+7441,-936657768,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4017+7887,-1602137961,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4017+7943,-1419759645,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4019+7693,1326844885,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4020+7444,-911678358,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4022+7710,-1962721612,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4023+7685,-1448487867,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4027+7679,1789696102,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4027+7944,-200434516,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4033+7432,-142270635,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4033+7435,-2118182014,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4045+7321,-1163439053,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4049+7149,729609108,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4049+7311,476413098,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4049+7319,-101634633,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4051+7350,-344220904,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4053+7577,882487128,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4054+7147,-349149943,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4057+7325,-1830737446,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4057+7331,-1796366824,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4057+7381,-1188826807,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4058+7310,-991984345,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4059+7146,845328601,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4059+7697,1949116523,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4061+7163,1003999003,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4061+7333,1500868286,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4063+7101,-1356872333,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4063+7157,1187134227,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4063+7166,498550679,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4063+7177,-125858028,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4075+7153,1365725006,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4079+7317,-1409884250,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4085+7167,-1575493205,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4088+7165,-1697492044,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4092+7833,366441729,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4103+7075,1494075231,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4106+7117,368619049,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4109+7701,-845482814,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4109+7763,-708626147,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4113+7701,-1590777980,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4115+7723,-1400440494,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4119+7307,-9843454,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4138+7507,-410493214,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4139+7779,997516169,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4143+7697,-1376391153,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+4147+7721,35354089,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3213+7417,-1772971041,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3213+7449,1062046555,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3215+7431,-1403871594,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3215+7438,-1743980966,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3217+6893,-50673324,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3219+7479,-1089617573,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3221+7448,-1247358061,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3223+7425,-500479978,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3223+7561,-808527020,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3225+7121,1556401155,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3225+7409,139245026,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3227+7455,-701781656,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3228+7463,-2028592272,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3230+7426,-688625172,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3230+7448,1893185559,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7408,-1513954441,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7419,-1747423722,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7443,1884909348,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7455,-344619459,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7558,1148714668,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3231+7565,1871954257,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3233+7464,85724197,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3235+7435,-672236655,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3235+7551,-775253367,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3235+7584,-1731810894,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3236+7437,-183392620,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3236+7461,-1786392024,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3237+7425,507473240,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3237+7583,-113702941,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3237+7595,967143382,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3239+7564,-1040338326,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3239+7581,1788698709,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3240+7445,1176570287,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3241+7429,1105591304,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3243+7461,1446507092,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3244+7555,1532483486,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3245+7440,-1604577029,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3247+7567,1600190524,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3247+7575,1240442663,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3251+7565,1984904413,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3251+7583,973724917,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3252+7419,186110929,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3252+7459,2136151897,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3253+7433,1672761371,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3253+7585,-1282331851,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3254+7591,-1974132021,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3255+7451,-1927952914,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3255+7563,-2120465970,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3257+7453,1825460195,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3257+7580,-215870666,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3259+7435,2115187244,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3259+7561,1711271033,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3261+7444,-1071434831,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3261+7465,-1585899857,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3262+7459,1054518170,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3263+7613,54733176,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3265+7436,915814881,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3265+7553,1514905338,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3268+7442,1448578205,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3268+7449,-1898491358,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7061,-459118043,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7457,-1689749516,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7465,256466210,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7565,649254307,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7577,-861576478,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3269+7594,1971551347,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3274+7583,1872007560,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3275+7586,-184971794,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3275+7589,-1316939451,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3277+7585,665738636,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3279+7567,-786770154,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3283+7553,-1021525239,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3285+7563,-731296538,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3285+7564,-986353632,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3285+7575,-14219486,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3289+7321,-705318979,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3289+7579,-451190317,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3289+7585,2064451836,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3291+7445,1126044901,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3292+7583,1056216338,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3298+7461,433214795,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3300+7599,-1115943377,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3303+7593,1936971851,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3305+7595,-2138752339,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3306+7499,252361063,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3307+7591,220962109,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3308+7463,617699539,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3308+7479,1759243186,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3309+7583,994975662,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3309+7598,-716509718,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3310+7463,846653840,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3311+7464,2117278164,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3313+6952,204891014,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3313+7045,-332014464,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3313+7459,-737716380,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3316+7483,1966928641,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3317+7478,-1076242524,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3318+7475,-146937109,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3319+6975,-1557328214,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3319+7225,-556556467,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3319+7477,-1160539019,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3320+6957,671883722,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3321+6969,919643118,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3321+7485,-1397963206,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3325+6963,147380407,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3325+7452,-1991623120,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3325+7457,240199306,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3327+6968,2145923874,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3329+6947,-474157082,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3329+7477,1701897751,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3331+7463,1808368297,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3333+6957,-232853115,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3333+6966,987325517,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3335+6951,-243049391,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3339+6935,1438942374,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3339+6943,-1058991402,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3347+6961,-830783462,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3349+6955,492120418,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3351+6937,1389137092,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3351+6939,-1575980883,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3353+6973,-1145359065,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3355+6955,-164939618,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3355+6958,116302691,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3357+6941,-1539963142,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3357+6950,-836035818,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3359+6935,1812191149,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3362+6958,-915980006,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3363+6940,-1868849630,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3367+6879,2131905943,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3369+6935,-1979580046,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3369+6965,247559361,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3371+6920,-1831470416,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3371+6929,187271513,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3371+6979,-592799370,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3372+6964,-333995740,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3373+6931,1286086758,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3374+6881,347597924,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3375+6948,-880595832,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3375+7439,-715326837,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3377+6927,-1026127002,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3381+6947,1854697239,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3383+6887,115135932,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3384+6935,-408910904,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3385+6927,-1975730071,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3385+6940,432108632,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3387+6913,-436148171,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3388+6914,769644042,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3388+7441,-1949137135,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3389+6959,-1479262868,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3389+6997,2017674860,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3389+7481,-661243435,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3391+6965,1414109715,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3393+6912,387347229,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3393+6955,-311843411,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3393+6983,-285994614,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3395+6950,-1744265689,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3395+6953,1943816981,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3397+6901,-1595772962,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3397+6973,1084752862,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3399+7167,1405471474,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3399+7433,-58339990,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3400+6979,1613968707,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3400+7177,-1088684995,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3403+7061,-1024074921,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3404+6925,-1338811496,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3405+6913,1403376783,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3405+7097,1916279953,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3405+7499,924894499,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3407+6920,-53287182,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3407+6934,-455817727,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3408+6905,-403708965,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3409+6931,1407000782,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3409+6937,-1730643062,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3409+7265,1221777182,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3409+7503,-1244569693,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3411+6886,-468496073,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3411+6935,1514067398,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3411+7055,1772713928,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3413+6905,538006856,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3413+6929,1398734196,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3415+6904,2144838711,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3417+7015,-222873820,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3417+7103,-281295346,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3422+7013,1108193755,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3427+6979,-549110769,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3431+7016,166228,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3431+7021,2001375351,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3431+7471,-420496221,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3432+6995,456001252,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3437+6970,147385664,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3439+6993,-1704898439,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3439+7271,1459184001,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3443+6911,-1620874335,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3447+6965,-1568136061,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3449+6903,-1327934648,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3449+7005,-960301684,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3450+7107,908769220,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3453+7151,-1145848179,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3455+6913,-1216572494,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3455+7149,825082393,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3457+6919,-623430822,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3458+7094,527126718,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3459+6929,-1948306112,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3460+6905,-888638309,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3461+7127,1777267762,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3461+7135,-607610625,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3462+7154,-1519940643,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3463+6929,1985475962,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3463+6987,902301518,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3465+6926,-791434887,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3465+7005,-861347971,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3466+6932,239355559,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3467+6925,-1352135879,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3469+6997,-2002999191,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3471+6917,-873441571,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3473+6901,-2005584984,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3474+6930,828960750,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3476+6895,-841711291,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3479+6911,-1723753938,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3480+6893,-3755130,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3480+6942,2046328541,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3482+6955,-1740994469,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3485+6901,134764197,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3485+6943,-1218820190,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3485+6949,737959831,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3486+6917,-401337443,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3486+6923,-1018194590,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3489+6937,-83551311,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3489+6941,-51191909,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3491+6921,-946216817,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3491+6943,824996771,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_+3491+6961,798324256,non-sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
